DATE,1,3,6,9,12,18,24
May-06,0.884692345,0.425482959,-0.194848382,-0.128430458,-0.372344852,-0.739995626,-1.480609846
Jun-06,0.732733252,-0.20386788,0.539167247,-0.198507535,-0.271403346,-0.626323937,-1.452813789
Jul-06,-0.480577761,0.43823075,0.267599655,-0.131680983,-0.248724623,-0.362726299,-1.425782722
Aug-06,-0.025901573,-0.08910374,0.040688028,-0.284281346,-0.237985228,-0.183304033,-1.375324206
Sep-06,-1.084747197,-0.915971637,-0.940343022,-0.018913781,-0.562662977,-0.493682169,-1.326634918
Oct-06,0.842143446,0.071423223,0.140473941,0.253555038,-0.105595565,-0.298545155,-0.761589136
Nov-06,0.134579319,0.136735454,-0.051363975,0.104740515,-0.124302628,-0.348456636,-0.634307249
Dec-06,-0.272384842,0.228717787,-0.3068913,-0.37036566,0.091119266,-0.411422311,-0.68519562
Jan-07,-1.126202953,-0.874442169,-0.667234635,-0.507100076,-0.442212997,-0.594531862,-0.687189137
Feb-07,-0.098919765,-0.932744587,-0.690004693,-0.755969419,-0.550927693,-0.5964609,-0.527055686
Mar-07,0.852679336,-0.483807585,-0.204394942,-0.585332272,-0.62465751,-0.521041852,-0.525174309
Apr-07,-0.51504744,-0.060303333,-0.74780898,-0.641686519,-0.518954781,-0.512454491,-0.659049756
May-07,0.471175603,0.410660495,-0.695500664,-0.519967294,-0.595384129,-0.553925423,-0.667433857
Jun-07,2.40271656,1.298137852,0.204163282,0.260467995,-0.144461431,0.11148306,-0.301149263
Jul-07,0.794499663,1.79047352,1.028715218,0.022429346,-0.007686449,0.064257331,-0.19836216
Aug-07,0.481200663,1.431402718,1.351753812,0.103567701,0.099762958,0.064662079,-0.103233399
Sep-07,-1.06763488,-0.170728767,0.585813042,0.022895549,0.09950548,-0.307212701,-0.305787971
Oct-07,-0.177200724,-0.462345813,0.454205691,0.404380825,-0.258957728,-0.182997362,-0.21223302
Nov-07,-0.426889164,-0.859886477,0.090889468,0.220520784,-0.357784338,-0.434167849,-0.403349404
Dec-07,0.606481672,-0.222666969,-0.338265255,0.169407281,-0.128783354,-0.333300309,-0.089663951
Jan-08,-0.474086179,-0.328375341,-0.641034601,0.065713333,-0.007636196,-0.404379572,-0.333365245
Feb-08,0.222089565,-0.014322495,-0.676907353,0.004141405,0.091877859,-0.349217943,-0.329220418
Mar-08,0.790023418,-0.008971813,-0.217632179,-0.339997779,0.070756614,-0.073819797,-0.389426629
Apr-08,0.369022102,0.454580009,-0.026985419,-0.367102031,0.224130183,-0.228756591,-0.206520836
May-08,1.663403391,1.271302007,0.601463329,-0.086435749,0.46696783,0.000723587,-0.096503619
Jun-08,0.173296625,0.986803908,0.424638321,0.120635188,-0.030200102,0.032077747,-0.141873695
Jul-08,0.72370028,1.11219062,0.935684756,0.338736019,-0.041152409,0.387775655,-0.06297763
Aug-08,-0.033760502,0.089675718,0.88556488,0.480609617,-0.144242457,0.412646081,-0.04450421
Sep-08,1.435984445,0.81024255,1.168399783,0.765829815,0.408816415,0.541497214,0.297393063
Oct-08,-0.763323955,0.078328749,0.473084394,0.662950453,0.238221727,0.375723391,0.020777881
Nov-08,-0.438526404,-0.154135023,-0.224690134,0.382356707,0.28832663,0.200075954,-0.089879835
Dec-08,-0.662600963,-1.338914076,-0.542015773,-0.128036874,-0.14136981,-0.361385287,-0.258713868
Jan-09,-0.771979664,-1.260511403,-0.934704689,-0.481663362,-0.278433439,-0.59237707,-0.222808494
Feb-09,-0.074967932,-0.958540993,-0.939751568,-0.91895255,-0.332614392,-0.672100948,-0.186352672
Mar-09,-0.308230811,-0.898642302,-1.53020759,-0.999021776,-0.615030507,-0.586507869,-0.383174924
Apr-09,0.976334361,-0.059337401,-1.03815699,-0.87141535,-0.495451599,-0.375509888,-0.191601607
May-09,0.022197337,0.226286569,-0.819518614,-0.826878329,-0.81757537,-0.240438326,-0.236815351
Jun-09,0.446207075,0.584415681,-0.563709258,-1.274699969,-0.796167504,-0.47887964,-0.56464889
Jul-09,1.321297368,0.714936067,0.270270201,-0.785145911,-0.64470714,-0.152652713,-0.475920033
Aug-09,0.892193929,1.031638002,0.785148222,-0.278039127,-0.410572131,0.003197358,-0.368706588
Sep-09,-0.143974865,0.711750977,0.832954121,-0.06640721,-0.849256512,-0.186953398,-0.277369578
Oct-09,0.875375748,0.683904668,0.804857758,0.677401423,-0.215084328,0.021863644,0.049021183
Nov-09,-1.97696441,-0.418901819,0.098903605,0.146820001,-0.434661402,-0.595269213,-0.140204821
Dec-09,0.892314235,0.155908976,0.442606763,0.554286732,0.018473027,-0.34748704,-0.151745438
Jan-10,1.228936715,0.416090051,0.722599703,0.790491969,0.66190905,-0.039628647,0.246632552
Feb-10,1.265377392,1.631351562,1.039194602,1.252869454,1.117691499,0.331677151,0.526776793
Mar-10,-0.866428136,1.176036311,0.861200813,1.011989594,1.049569988,-0.045695,0.302824569
Apr-10,-0.65236155,0.276292078,0.450707342,0.734257307,0.81329233,0.083405429,0.209061809
May-10,0.178728436,-1.025204278,1.099467266,0.601770031,0.850583602,0.234564075,0.031920318
Jun-10,-0.343205887,-0.629015571,0.802825638,0.624930072,0.796187769,0.358584729,0.005794874
Jul-10,0.73578193,0.087076203,0.198017546,0.401846698,0.665851907,0.638939443,0.004792137
Aug-10,1.070254658,0.748555775,-0.29764113,1.167085857,0.73938528,0.87291414,0.206302647
Sep-10,-0.614761982,0.395888391,-0.148912601,0.811115068,0.656641312,0.845158139,-0.114112776
Oct-10,-0.881505806,-0.342003929,-0.365497748,-0.077832369,0.077677019,0.428116525,-0.058743696
Nov-10,0.557104601,-0.447182162,-0.111219969,-0.521105048,0.668256714,0.558916555,0.156746279
Dec-10,-0.129836483,-0.411053544,-0.164592391,-0.379235442,0.344435551,0.484446036,0.200588324
Jan-11,-1.061705637,-0.469599396,-0.667574965,-0.617650567,-0.479048107,0.076947425,0.115008003
Feb-11,0.702452563,-0.392358928,-0.710234376,-0.429346881,-0.719796311,0.091695186,0.285545371
Mar-11,0.131587659,-0.31018151,-0.539285416,-0.373803388,-0.54439819,0.132090198,0.346870328
Apr-11,-1.372102797,-0.12242912,-0.471732182,-0.671705383,-0.646202212,-0.202757431,0.115957015
May-11,0.138623133,-0.620988549,-0.715835152,-0.944495293,-0.655907918,0.173885955,0.132256632
Jun-11,-0.311738021,-0.972192399,-0.838303298,-0.866643484,-0.661400738,-0.165265652,0.089353523
Jul-11,-0.52335956,-0.46798029,-0.408131759,-0.659468232,-0.790208835,-0.623881719,-0.085284436
Aug-11,-1.243074715,-1.179555887,-1.273518314,-1.054351532,-1.236502024,-1.144034251,-0.283676792
Sep-11,-0.945614357,-1.320108992,-1.688843565,-1.451691469,-1.282758753,-1.127648285,-0.366209708
Oct-11,0.095675254,-0.688735246,-0.87838608,-0.787530055,-0.867889757,-0.927512024,-0.492622019
Nov-11,1.084825208,0.332928697,-0.17636339,-0.440487856,-0.566036468,-0.634639166,0.077736862
Dec-11,1.071005496,1.222553319,0.372109382,0.007514801,-0.182735047,-0.293893125,0.059740087
Jan-12,0.452478482,1.404810067,0.582536196,0.350665661,0.229088321,-0.225926858,-0.192134728
Feb-12,-0.714778293,0.406300674,0.508596204,0.105505911,-0.141306007,-0.542817369,-0.599652497
Mar-12,1.714529214,0.707154495,1.239613599,0.656575373,0.330564915,-0.071862438,-0.15792966
Apr-12,-0.173036979,0.472252091,1.352924092,0.699301042,0.490711431,0.126729679,-0.105665706
May-12,-0.896665101,0.916986153,0.763644274,0.798226716,0.401028715,-0.061173462,-0.180449002
Jun-12,1.914817057,0.505737437,0.834354689,1.346246911,0.761556625,0.202539116,0.065260052
Jul-12,1.182043714,1.203990983,1.009963445,1.68302791,0.969347148,0.625289318,0.125622996
Aug-12,1.515125452,1.851421878,2.228297244,1.554204673,1.537430451,0.806811636,0.264609087
Sep-12,0.386296517,1.319453987,1.376498302,1.398879337,1.742894977,0.854297407,0.373871098
Oct-12,-0.152847289,0.645223084,1.001399109,1.046143574,1.509291654,0.844755734,0.514901748
Nov-12,-0.115625822,-0.215118803,0.91187058,1.137477124,1.050480125,0.794121752,0.385815231
Dec-12,0.434788244,-0.161120187,0.629628532,0.689365424,0.910915119,0.911474529,0.489379064
Jan-13,0.19223702,0.085389004,0.455996963,0.732161955,0.822589701,0.927617209,0.696996409
Feb-13,0.344667749,0.266258776,-0.002383256,0.870185471,1.02216871,1.053771722,0.580731707
Mar-13,1.597374819,0.894999376,0.451750872,0.977533912,0.99575604,1.415280363,0.868085983
Apr-13,1.741792944,1.845133546,1.127113494,1.258547622,1.444584287,1.762151383,1.256358492
May-13,1.378797216,2.318168685,1.537327077,1.10058577,1.763435295,1.611431357,1.431286778
Jun-13,0.014707792,1.705347353,1.666177067,1.044961644,1.473560875,1.607105887,1.455262219
Jul-13,-1.02004499,0.442040325,1.699717073,1.174479213,1.251307682,1.462115915,1.426049305
Aug-13,-1.705844515,-1.265981512,1.423721826,0.99571354,0.690927691,1.444655737,1.379996796
Sep-13,-1.809863293,-1.980133619,0.020589851,0.681443316,0.375575188,0.861273565,1.318909809
Oct-13,-1.443229242,-1.953666886,-1.341675678,0.196528849,0.086693813,0.539861078,1.041123266
Nov-13,0.106349251,-1.224964454,-1.553334223,0.056794685,0.213085345,0.611814524,0.832973659
